freq,Omicida,Sesso della vittima,Unità,Nazione,Anno,Omicidi
A,Familiare,M,Valori assoluti,Slovacchia,2011,0.0
A,Familiare,M,Valori assoluti,Inghilterra e Galles,2011,42.0
A,Familiare,M,Valori assoluti,Scozia,2011,6.0
A,Familiare,M,Valori assoluti,Irlanda del Nord,2011,2.0
A,Familiare,M,Valori per centomila abitanti,Svizzera,2011,0.1
A,Familiare,M,Valori per centomila abitanti,Repubblica Ceca,2011,0.17
A,Familiare,M,Valori per centomila abitanti,Germania,2011,0.17
A,Familiare,M,Valori per centomila abitanti,Finlandia,2011,0.42
A,Familiare,M,Valori per centomila abitanti,Ungheria,2011,0.19
A,Familiare,M,Valori per centomila abitanti,Islanda,2011,0.62
A,Familiare,M,Valori per centomila abitanti,Italia,2011,0.24
A,Familiare,M,Valori per centomila abitanti,Lituania,2011,0.71
A,Familiare,M,Valori per centomila abitanti,Paesi Bassi,2011,0.13
A,Familiare,M,Valori per centomila abitanti,Slovenia,2011,0.1
A,Familiare,M,Valori per centomila abitanti,Slovacchia,2011,0.0
A,Familiare,M,Valori per centomila abitanti,Inghilterra e Galles,2011,0.15
A,Familiare,M,Valori per centomila abitanti,Scozia,2011,0.23
A,Familiare,M,Valori per centomila abitanti,Irlanda del Nord,2011,0.23
A,Familiare,T,Valori assoluti,Svizzera,2011,9.0
A,Familiare,T,Valori assoluti,Repubblica Ceca,2011,19.0
A,Familiare,T,Valori assoluti,Germania,2011,134.0
A,Familiare,T,Valori assoluti,Finlandia,2011,18.0
A,Familiare,T,Valori assoluti,Ungheria,2011,14.0
A,Familiare,T,Valori assoluti,Islanda,2011,2.0
A,Familiare,T,Valori assoluti,Italia,2011,119.0
A,Familiare,T,Valori assoluti,Liechtenstein,2011,0.0
A,Familiare,T,Valori assoluti,Lituania,2011,17.0
A,Familiare,T,Valori assoluti,Paesi Bassi,2011,21.0
A,Familiare,T,Valori assoluti,Slovenia,2011,1.0
A,Familiare,T,Valori assoluti,Slovacchia,2011,9.0
A,Familiare,T,Valori assoluti,Inghilterra e Galles,2011,74.0
A,Familiare,T,Valori assoluti,Scozia,2011,9.0
A,Familiare,T,Valori assoluti,Irlanda del Nord,2011,3.0
A,Familiare,T,Valori per centomila abitanti,Svizzera,2011,0.11
A,Familiare,T,Valori per centomila abitanti,Repubblica Ceca,2011,0.18
A,Familiare,T,Valori per centomila abitanti,Germania,2011,0.17
A,Familiare,T,Valori per centomila abitanti,Finlandia,2011,0.33
A,Familiare,T,Valori per centomila abitanti,Ungheria,2011,0.14
A,Familiare,T,Valori per centomila abitanti,Islanda,2011,0.63
A,Familiare,T,Valori per centomila abitanti,Italia,2011,0.2
A,Familiare,T,Valori per centomila abitanti,Liechtenstein,2011,0.0
A,Familiare,T,Valori per centomila abitanti,Lituania,2011,0.56
A,Familiare,T,Valori per centomila abitanti,Paesi Bassi,2011,0.13
A,Familiare,T,Valori per centomila abitanti,Slovenia,2011,0.05
A,Familiare,T,Valori per centomila abitanti,Slovacchia,2011,0.17
A,Familiare,T,Valori per centomila abitanti,Inghilterra e Galles,2011,0.13
A,Familiare,T,Valori per centomila abitanti,Scozia,2011,0.17
A,Familiare,T,Valori per centomila abitanti,Irlanda del Nord,2011,0.17
A,Partner,F,Valori assoluti,Svizzera,2011,16.0
A,Partner,F,Valori assoluti,Repubblica Ceca,2011,20.0
A,Partner,F,Valori assoluti,Germania,2011,159.0
A,Partner,F,Valori assoluti,Finlandia,2011,21.0
A,Partner,F,Valori assoluti,Ungheria,2011,19.0
A,Partner,F,Valori assoluti,Islanda,2011,0.0
A,Partner,F,Valori assoluti,Italia,2011,69.0
A,Partner,F,Valori assoluti,Lituania,2011,16.0
A,Partner,F,Valori assoluti,Paesi Bassi,2011,25.0
A,Partner,F,Valori assoluti,Slovenia,2011,4.0
A,Partner,F,Valori assoluti,Slovacchia,2011,9.0
A,Partner,F,Valori assoluti,Inghilterra e Galles,2011,89.0
A,Partner,F,Valori assoluti,Scozia,2011,9.0
A,Partner,F,Valori assoluti,Irlanda del Nord,2011,2.0
A,Partner,F,Valori per centomila abitanti,Svizzera,2011,0.4
A,Partner,F,Valori per centomila abitanti,Repubblica Ceca,2011,0.37
A,Partner,F,Valori per centomila abitanti,Germania,2011,0.39
A,Partner,F,Valori per centomila abitanti,Finlandia,2011,0.77
A,Partner,F,Valori per centomila abitanti,Ungheria,2011,0.36
A,Partner,F,Valori per centomila abitanti,Islanda,2011,0.0
A,Partner,F,Valori per centomila abitanti,Italia,2011,0.23
A,Partner,F,Valori per centomila abitanti,Lituania,2011,0.97
A,Partner,F,Valori per centomila abitanti,Paesi Bassi,2011,0.3
A,Partner,F,Valori per centomila abitanti,Slovenia,2011,0.39
A,Partner,F,Valori per centomila abitanti,Slovacchia,2011,0.33
A,Partner,F,Valori per centomila abitanti,Inghilterra e Galles,2011,0.31
A,Partner,F,Valori per centomila abitanti,Scozia,2011,0.33
A,Partner,F,Valori per centomila abitanti,Irlanda del Nord,2011,0.22
A,Partner,M,Valori assoluti,Svizzera,2011,2.0
A,Partner,M,Valori assoluti,Repubblica Ceca,2011,5.0
A,Partner,M,Valori assoluti,Germania,2011,23.0
A,Partner,M,Valori assoluti,Finlandia,2011,4.0
A,Partner,M,Valori assoluti,Ungheria,2011,13.0
A,Partner,M,Valori assoluti,Islanda,2011,0.0
A,Partner,M,Valori assoluti,Italia,2011,9.0
A,Partner,M,Valori assoluti,Lituania,2011,10.0
A,Partner,M,Valori assoluti,Paesi Bassi,2011,3.0
A,Partner,M,Valori assoluti,Slovenia,2011,0.0
A,Partner,M,Valori assoluti,Slovacchia,2011,6.0
A,Partner,M,Valori assoluti,Inghilterra e Galles,2011,18.0
A,Partner,M,Valori assoluti,Scozia,2011,3.0
A,Partner,M,Valori assoluti,Irlanda del Nord,2011,1.0
A,Partner,M,Valori per centomila abitanti,Svizzera,2011,0.05
A,Partner,M,Valori per centomila abitanti,Repubblica Ceca,2011,0.1
A,Partner,M,Valori per centomila abitanti,Germania,2011,0.06
A,Partner,M,Valori per centomila abitanti,Finlandia,2011,0.15
A,Partner,M,Valori per centomila abitanti,Ungheria,2011,0.27
A,Partner,M,Valori per centomila abitanti,Islanda,2011,0.0
A,Partner,M,Valori per centomila abitanti,Italia,2011,0.03
A,Partner,M,Valori per centomila abitanti,Lituania,2011,0.71
A,Partner,M,Valori per centomila abitanti,Paesi Bassi,2011,0.04
A,Partner,M,Valori per centomila abitanti,Slovenia,2011,0.0
A,Partner,M,Valori per centomila abitanti,Slovacchia,2011,0.23
A,Partner,M,Valori per centomila abitanti,Inghilterra e Galles,2011,0.07
A,Partner,M,Valori per centomila abitanti,Scozia,2011,0.12
A,Partner,M,Valori per centomila abitanti,Irlanda del Nord,2011,0.11
A,Partner,T,Valori assoluti,Svizzera,2011,18.0
A,Partner,T,Valori assoluti,Repubblica Ceca,2011,25.0
A,Partner,T,Valori assoluti,Germania,2011,184.0
A,Partner,T,Valori assoluti,Finlandia,2011,25.0
A,Partner,T,Valori assoluti,Ungheria,2011,32.0
A,Partner,T,Valori assoluti,Islanda,2011,0.0
A,Partner,T,Valori assoluti,Italia,2011,78.0
A,Partner,T,Valori assoluti,Liechtenstein,2011,0.0
A,Partner,T,Valori assoluti,Lituania,2011,26.0
A,Partner,T,Valori assoluti,Paesi Bassi,2011,28.0
A,Partner,T,Valori assoluti,Slovenia,2011,4.0
A,Partner,T,Valori assoluti,Slovacchia,2011,15.0
A,Partner,T,Valori assoluti,Inghilterra e Galles,2011,107.0
A,Partner,T,Valori assoluti,Scozia,2011,12.0
A,Partner,T,Valori assoluti,Irlanda del Nord,2011,3.0
A,Partner,T,Valori per centomila abitanti,Svizzera,2011,0.23
A,Partner,T,Valori per centomila abitanti,Repubblica Ceca,2011,0.24
A,Partner,T,Valori per centomila abitanti,Germania,2011,0.23
A,Partner,T,Valori per centomila abitanti,Finlandia,2011,0.47
A,Partner,T,Valori per centomila abitanti,Ungheria,2011,0.32
A,Partner,T,Valori per centomila abitanti,Islanda,2011,0.0
A,Partner,T,Valori per centomila abitanti,Italia,2011,0.13
A,Partner,T,Valori per centomila abitanti,Liechtenstein,2011,0.0
A,Partner,T,Valori per centomila abitanti,Lituania,2011,0.85
A,Partner,T,Valori per centomila abitanti,Paesi Bassi,2011,0.17
A,Partner,T,Valori per centomila abitanti,Slovenia,2011,0.2
A,Partner,T,Valori per centomila abitanti,Slovacchia,2011,0.28
A,Partner,T,Valori per centomila abitanti,Inghilterra e Galles,2011,0.19
A,Partner,T,Valori per centomila abitanti,Scozia,2011,0.23
A,Partner,T,Valori per centomila abitanti,Irlanda del Nord,2011,0.17
A,Familiare,F,Valori assoluti,Bosnia ed Erzegovina,2012,9.0
A,Familiare,F,Valori assoluti,Svizzera,2012,4.0
A,Familiare,F,Valori assoluti,Repubblica Ceca,2012,15.0
A,Familiare,F,Valori assoluti,Germania,2012,69.0
A,Familiare,F,Valori assoluti,Finlandia,2012,14.0
A,Familiare,F,Valori assoluti,Croazia,2012,5.0
A,Familiare,F,Valori assoluti,Ungheria,2012,10.0
A,Familiare,F,Valori assoluti,Islanda,2012,0.0
A,Familiare,F,Valori assoluti,Italia,2012,36.0
A,Familiare,F,Valori assoluti,Lituania,2012,6.0
A,Familiare,F,Valori assoluti,Lettonia,2012,3.0
A,Familiare,F,Valori assoluti,Macedonia del Nord,2012,2.0
A,Familiare,F,Valori assoluti,Malta,2012,0.0
A,Familiare,F,Valori assoluti,Paesi Bassi,2012,5.0
A,Familiare,F,Valori assoluti,Slovenia,2012,3.0
A,Familiare,F,Valori assoluti,Slovacchia,2012,2.0
A,Familiare,F,Valori assoluti,Inghilterra e Galles,2012,43.0
A,Familiare,F,Valori assoluti,Scozia,2012,2.0
A,Familiare,F,Valori assoluti,Irlanda del Nord,2012,0.0
A,Familiare,F,Valori per centomila abitanti,Bosnia ed Erzegovina,2012,0.46
A,Familiare,F,Valori per centomila abitanti,Svizzera,2012,0.1
A,Familiare,F,Valori per centomila abitanti,Repubblica Ceca,2012,0.28
A,Familiare,F,Valori per centomila abitanti,Germania,2012,0.17
A,Familiare,F,Valori per centomila abitanti,Finlandia,2012,0.51
A,Familiare,F,Valori per centomila abitanti,Croazia,2012,0.23
A,Familiare,F,Valori per centomila abitanti,Ungheria,2012,0.19
A,Familiare,F,Valori per centomila abitanti,Islanda,2012,0.0
A,Familiare,F,Valori per centomila abitanti,Italia,2012,0.12
A,Familiare,F,Valori per centomila abitanti,Lituania,2012,0.37
A,Familiare,F,Valori per centomila abitanti,Lettonia,2012,0.27
A,Familiare,F,Valori per centomila abitanti,Macedonia del Nord,2012,0.19
A,Familiare,F,Valori per centomila abitanti,Malta,2012,0.0
A,Familiare,F,Valori per centomila abitanti,Paesi Bassi,2012,0.06
A,Familiare,F,Valori per centomila abitanti,Slovenia,2012,0.29
A,Familiare,F,Valori per centomila abitanti,Slovacchia,2012,0.07
A,Familiare,F,Valori per centomila abitanti,Inghilterra e Galles,2012,0.15
A,Familiare,F,Valori per centomila abitanti,Scozia,2012,0.07
A,Familiare,F,Valori per centomila abitanti,Irlanda del Nord,2012,0.0
A,Familiare,M,Valori assoluti,Bosnia ed Erzegovina,2012,6.0
A,Familiare,M,Valori assoluti,Svizzera,2012,6.0
A,Familiare,M,Valori assoluti,Repubblica Ceca,2012,13.0
A,Familiare,M,Valori assoluti,Germania,2012,86.0
A,Familiare,M,Valori assoluti,Finlandia,2012,6.0
A,Familiare,M,Valori assoluti,Croazia,2012,14.0
A,Familiare,M,Valori assoluti,Ungheria,2012,9.0
A,Familiare,M,Valori assoluti,Islanda,2012,0.0
A,Familiare,M,Valori assoluti,Italia,2012,53.0
A,Familiare,M,Valori assoluti,Lituania,2012,12.0
A,Familiare,M,Valori assoluti,Lettonia,2012,2.0
A,Familiare,M,Valori assoluti,Malta,2012,0.0
A,Familiare,M,Valori assoluti,Paesi Bassi,2012,11.0
A,Familiare,M,Valori assoluti,Slovenia,2012,0.0
A,Familiare,M,Valori assoluti,Slovacchia,2012,0.0
A,Familiare,M,Valori assoluti,Inghilterra e Galles,2012,40.0
A,Familiare,M,Valori assoluti,Scozia,2012,2.0
A,Familiare,M,Valori assoluti,Irlanda del Nord,2012,1.0
A,Familiare,M,Valori per centomila abitanti,Bosnia ed Erzegovina,2012,0.32
A,Familiare,M,Valori per centomila abitanti,Svizzera,2012,0.15
A,Familiare,M,Valori per centomila abitanti,Repubblica Ceca,2012,0.25
A,Familiare,M,Valori per centomila abitanti,Germania,2012,0.22
A,Familiare,M,Valori per centomila abitanti,Finlandia,2012,0.23
A,Familiare,M,Valori per centomila abitanti,Croazia,2012,0.68
A,Familiare,M,Valori per centomila abitanti,Ungheria,2012,0.19
A,Familiare,M,Valori per centomila abitanti,Islanda,2012,0.0
A,Familiare,M,Valori per centomila abitanti,Italia,2012,0.18
A,Familiare,M,Valori per centomila abitanti,Lituania,2012,0.87
A,Familiare,M,Valori per centomila abitanti,Lettonia,2012,0.21
A,Familiare,M,Valori per centomila abitanti,Malta,2012,0.0
A,Familiare,M,Valori per centomila abitanti,Paesi Bassi,2012,0.13
A,Familiare,M,Valori per centomila abitanti,Slovenia,2012,0.0
A,Familiare,M,Valori per centomila abitanti,Slovacchia,2012,0.0
A,Familiare,M,Valori per centomila abitanti,Inghilterra e Galles,2012,0.14
A,Familiare,M,Valori per centomila abitanti,Scozia,2012,0.08
A,Familiare,M,Valori per centomila abitanti,Irlanda del Nord,2012,0.11
A,Familiare,T,Valori assoluti,Bosnia ed Erzegovina,2012,10.0
A,Familiare,T,Valori assoluti,Svizzera,2012,10.0
A,Familiare,T,Valori assoluti,Repubblica Ceca,2012,28.0
A,Familiare,T,Valori assoluti,Germania,2012,154.0
A,Familiare,T,Valori assoluti,Finlandia,2012,20.0
A,Familiare,T,Valori assoluti,Croazia,2012,19.0
A,Familiare,T,Valori assoluti,Ungheria,2012,19.0
A,Familiare,T,Valori assoluti,Islanda,2012,0.0
A,Familiare,T,Valori assoluti,Italia,2012,89.0
A,Familiare,T,Valori assoluti,Liechtenstein,2012,0.0
A,Familiare,T,Valori assoluti,Lituania,2012,18.0
A,Familiare,T,Valori assoluti,Lettonia,2012,5.0
A,Familiare,T,Valori assoluti,Macedonia del Nord,2012,10.0
A,Familiare,T,Valori assoluti,Malta,2012,0.0
A,Familiare,T,Valori assoluti,Paesi Bassi,2012,16.0
A,Familiare,T,Valori assoluti,Slovenia,2012,3.0
A,Familiare,T,Valori assoluti,Slovacchia,2012,6.0
A,Familiare,T,Valori assoluti,Inghilterra e Galles,2012,83.0
A,Familiare,T,Valori assoluti,Scozia,2012,4.0
A,Familiare,T,Valori assoluti,Irlanda del Nord,2012,1.0
A,Familiare,T,Valori per centomila abitanti,Bosnia ed Erzegovina,2012,0.26
A,Familiare,T,Valori per centomila abitanti,Svizzera,2012,0.13
A,Familiare,T,Valori per centomila abitanti,Repubblica Ceca,2012,0.27
A,Familiare,T,Valori per centomila abitanti,Germania,2012,0.19
A,Familiare,T,Valori per centomila abitanti,Finlandia,2012,0.37
A,Familiare,T,Valori per centomila abitanti,Croazia,2012,0.44
A,Familiare,T,Valori per centomila abitanti,Ungheria,2012,0.19
A,Familiare,T,Valori per centomila abitanti,Islanda,2012,0.0
A,Familiare,T,Valori per centomila abitanti,Italia,2012,0.15
A,Familiare,T,Valori per centomila abitanti,Liechtenstein,2012,0.0
A,Familiare,T,Valori per centomila abitanti,Lituania,2012,0.6
A,Familiare,T,Valori per centomila abitanti,Lettonia,2012,0.24
A,Familiare,T,Valori per centomila abitanti,Macedonia del Nord,2012,0.49
A,Familiare,T,Valori per centomila abitanti,Malta,2012,0.0
A,Familiare,T,Valori per centomila abitanti,Paesi Bassi,2012,0.1
A,Familiare,T,Valori per centomila abitanti,Slovenia,2012,0.15
A,Familiare,T,Valori per centomila abitanti,Slovacchia,2012,0.11
A,Familiare,T,Valori per centomila abitanti,Inghilterra e Galles,2012,0.15
A,Familiare,T,Valori per centomila abitanti,Scozia,2012,0.08
A,Familiare,T,Valori per centomila abitanti,Irlanda del Nord,2012,0.05
A,Partner,F,Valori assoluti,Bosnia ed Erzegovina,2012,3.0
A,Partner,F,Valori assoluti,Svizzera,2012,10.0
A,Partner,F,Valori assoluti,Repubblica Ceca,2012,16.0
A,Partner,F,Valori assoluti,Germania,2012,113.0
A,Partner,F,Valori assoluti,Finlandia,2012,16.0
A,Partner,F,Valori assoluti,Croazia,2012,7.0
A,Partner,F,Valori assoluti,Ungheria,2012,28.0
A,Partner,F,Valori assoluti,Islanda,2012,1.0
A,Partner,F,Valori assoluti,Italia,2012,75.0
A,Partner,F,Valori assoluti,Lituania,2012,11.0
A,Partner,F,Valori assoluti,Lettonia,2012,2.0
A,Partner,F,Valori assoluti,Macedonia del Nord,2012,2.0
A,Partner,F,Valori assoluti,Malta,2012,2.0
A,Partner,F,Valori assoluti,Paesi Bassi,2012,21.0
A,Partner,F,Valori assoluti,Slovenia,2012,2.0
A,Partner,F,Valori assoluti,Slovacchia,2012,3.0
A,Partner,F,Valori assoluti,Inghilterra e Galles,2012,78.0
A,Partner,F,Valori assoluti,Scozia,2012,5.0
A,Partner,F,Valori assoluti,Irlanda del Nord,2012,1.0
A,Partner,F,Valori per centomila abitanti,Bosnia ed Erzegovina,2012,0.15
A,Partner,F,Valori per centomila abitanti,Svizzera,2012,0.25
A,Partner,F,Valori per centomila abitanti,Repubblica Ceca,2012,0.3
A,Partner,F,Valori per centomila abitanti,Germania,2012,0.27
A,Partner,F,Valori per centomila abitanti,Finlandia,2012,0.58
A,Partner,F,Valori per centomila abitanti,Croazia,2012,0.32
A,Partner,F,Valori per centomila abitanti,Ungheria,2012,0.54
A,Partner,F,Valori per centomila abitanti,Islanda,2012,0.63
A,Partner,F,Valori per centomila abitanti,Italia,2012,0.24
A,Partner,F,Valori per centomila abitanti,Lituania,2012,0.68
A,Partner,F,Valori per centomila abitanti,Lettonia,2012,0.18
A,Partner,F,Valori per centomila abitanti,Macedonia del Nord,2012,0.19
A,Partner,F,Valori per centomila abitanti,Malta,2012,0.95
A,Partner,F,Valori per centomila abitanti,Paesi Bassi,2012,0.25
A,Partner,F,Valori per centomila abitanti,Slovenia,2012,0.19
A,Partner,F,Valori per centomila abitanti,Slovacchia,2012,0.11
A,Partner,F,Valori per centomila abitanti,Inghilterra e Galles,2012,0.27
A,Partner,F,Valori per centomila abitanti,Scozia,2012,0.18
A,Partner,F,Valori per centomila abitanti,Irlanda del Nord,2012,0.11
A,Partner,M,Valori assoluti,Bosnia ed Erzegovina,2012,3.0
A,Partner,M,Valori assoluti,Svizzera,2012,2.0
A,Partner,M,Valori assoluti,Repubblica Ceca,2012,11.0
A,Partner,M,Valori assoluti,Germania,2012,19.0
A,Partner,M,Valori assoluti,Finlandia,2012,0.0
A,Partner,M,Valori assoluti,Croazia,2012,1.0
A,Partner,M,Valori assoluti,Ungheria,2012,9.0
A,Partner,M,Valori assoluti,Islanda,2012,0.0
A,Partner,M,Valori assoluti,Italia,2012,10.0
A,Partner,M,Valori assoluti,Lituania,2012,6.0
A,Partner,M,Valori assoluti,Lettonia,2012,1.0
A,Partner,M,Valori assoluti,Malta,2012,0.0
A,Partner,M,Valori assoluti,Paesi Bassi,2012,4.0
A,Partner,M,Valori assoluti,Slovenia,2012,1.0
A,Partner,M,Valori assoluti,Slovacchia,2012,2.0
A,Partner,M,Valori assoluti,Inghilterra e Galles,2012,16.0
A,Partner,M,Valori assoluti,Scozia,2012,4.0
A,Partner,M,Valori assoluti,Irlanda del Nord,2012,0.0
A,Partner,M,Valori per centomila abitanti,Bosnia ed Erzegovina,2012,0.16
A,Partner,M,Valori per centomila abitanti,Svizzera,2012,0.05
A,Partner,M,Valori per centomila abitanti,Repubblica Ceca,2012,0.21
A,Partner,M,Valori per centomila abitanti,Germania,2012,0.05
A,Partner,M,Valori per centomila abitanti,Finlandia,2012,0.0
A,Partner,M,Valori per centomila abitanti,Croazia,2012,0.05
A,Partner,M,Valori per centomila abitanti,Ungheria,2012,0.19
A,Partner,M,Valori per centomila abitanti,Islanda,2012,0.0
A,Partner,M,Valori per centomila abitanti,Italia,2012,0.03
A,Partner,M,Valori per centomila abitanti,Lituania,2012,0.43
A,Partner,M,Valori per centomila abitanti,Lettonia,2012,0.11
A,Partner,M,Valori per centomila abitanti,Malta,2012,0.0
A,Partner,M,Valori per centomila abitanti,Paesi Bassi,2012,0.05
A,Partner,M,Valori per centomila abitanti,Slovenia,2012,0.1
A,Partner,M,Valori per centomila abitanti,Slovacchia,2012,0.08
A,Partner,M,Valori per centomila abitanti,Inghilterra e Galles,2012,0.06
A,Partner,M,Valori per centomila abitanti,Scozia,2012,0.16
A,Partner,M,Valori per centomila abitanti,Irlanda del Nord,2012,0.0
A,Partner,T,Valori assoluti,Bosnia ed Erzegovina,2012,11.0
A,Partner,T,Valori assoluti,Svizzera,2012,12.0
A,Partner,T,Valori assoluti,Repubblica Ceca,2012,27.0
A,Partner,T,Valori assoluti,Germania,2012,133.0
A,Partner,T,Valori assoluti,Finlandia,2012,16.0
A,Partner,T,Valori assoluti,Croazia,2012,8.0
A,Partner,T,Valori assoluti,Ungheria,2012,37.0
A,Partner,T,Valori assoluti,Islanda,2012,1.0
A,Partner,T,Valori assoluti,Italia,2012,85.0
A,Partner,T,Valori assoluti,Liechtenstein,2012,0.0
A,Partner,T,Valori assoluti,Lituania,2012,17.0
A,Partner,T,Valori assoluti,Lettonia,2012,3.0
A,Partner,T,Valori assoluti,Macedonia del Nord,2012,2.0
A,Partner,T,Valori assoluti,Malta,2012,2.0
A,Partner,T,Valori assoluti,Paesi Bassi,2012,25.0
A,Partner,T,Valori assoluti,Slovenia,2012,3.0
A,Partner,T,Valori assoluti,Slovacchia,2012,5.0
A,Partner,T,Valori assoluti,Inghilterra e Galles,2012,94.0
A,Partner,T,Valori assoluti,Scozia,2012,9.0
A,Partner,T,Valori assoluti,Irlanda del Nord,2012,1.0
A,Partner,T,Valori per centomila abitanti,Bosnia ed Erzegovina,2012,0.29
A,Partner,T,Valori per centomila abitanti,Svizzera,2012,0.15
A,Partner,T,Valori per centomila abitanti,Repubblica Ceca,2012,0.26
A,Partner,T,Valori per centomila abitanti,Germania,2012,0.17
A,Partner,T,Valori per centomila abitanti,Finlandia,2012,0.3
A,Partner,T,Valori per centomila abitanti,Croazia,2012,0.19
A,Partner,T,Valori per centomila abitanti,Ungheria,2012,0.37
A,Partner,T,Valori per centomila abitanti,Islanda,2012,0.31
A,Partner,T,Valori per centomila abitanti,Italia,2012,0.14
A,Partner,T,Valori per centomila abitanti,Liechtenstein,2012,0.0
A,Partner,T,Valori per centomila abitanti,Lituania,2012,0.57
A,Partner,T,Valori per centomila abitanti,Lettonia,2012,0.15
A,Partner,T,Valori per centomila abitanti,Macedonia del Nord,2012,0.1
A,Partner,T,Valori per centomila abitanti,Malta,2012,0.48
A,Partner,T,Valori per centomila abitanti,Paesi Bassi,2012,0.15
A,Partner,T,Valori per centomila abitanti,Slovenia,2012,0.15
A,Partner,T,Valori per centomila abitanti,Slovacchia,2012,0.09
A,Partner,T,Valori per centomila abitanti,Inghilterra e Galles,2012,0.17
A,Partner,T,Valori per centomila abitanti,Scozia,2012,0.17
A,Partner,T,Valori per centomila abitanti,Irlanda del Nord,2012,0.05
A,Familiare,F,Valori assoluti,Bosnia ed Erzegovina,2013,3.0
A,Familiare,F,Valori assoluti,Svizzera,2013,4.0
